dataSourceId,dataSourceName,dataSourceType,dataSourceAuthenticationType,dataSourceTimeZone,batchGroup,dataLakeNameOrUrl,datalakeContainerName,dataLakePath,dataLakeEntityName,dataLakeFileType,serverName,databaseName,userName,firewallPort,restApiEntityName,basePath,relativePath,excelSheetName,connectionSecretName,objectSchema,objectName,piiColumns,zOrderColumns,primaryKeyColumns,isIncremental,isSnapshot,snapshotPeriod,projectIdColumn,sourceQuery,watermarkValue,watermarkColumn,lastExecutionTimestamp,description,isEnabled,isTestPromoteEnvironment,isProdPromoteEnvironment
32,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_Office,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_Office,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in flat format (Office costs),1,1,1
33,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_Parking,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_Parking,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in flat format (Parking costs),1,1,1
34,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_Project,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_Project,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in flat format (Project costs),1,1,1
35,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_Renovation,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_Renovation,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in flat format (Renovation costs),1,1,1
36,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_SM,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_SM,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive and SMArchive estimate versions in flat format (Schedule Metric costs),1,1,1
37,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DESTINI_HistoricalData,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-connection-string,dbo,EstimateFeeDataDetails_forDW,NULL,NULL,"EstimateKey, EvalOrder",0,0,NULL,NULL,NULL,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in unpivoted format,1,1,1
38,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DESTINI_HistoricalData,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-connection-string,dbo,EstimateSummaryDataDetails_forDW,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Summary of Total and Direct Costs,1,1,1
39,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,v_Datawarehouse_HistoricalData,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_v_Datawarehouse_HistoricalData,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Historical data total costs,1,1,1
40,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,ACTVCODE,NULL,NULL,actv_code_id,0,0,NULL,NULL,SELECT * FROM dbo.ACTVCODE WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Activity Codes,1,1,1
41,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,ACTVTYPE,NULL,NULL,actv_code_type_id,0,0,NULL,proj_id,SELECT * FROM dbo.ACTVTYPE WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Activity Code Types,1,1,1
42,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,CALENDAR,NULL,NULL,clndr_id,0,0,NULL,proj_id,SELECT * FROM dbo.CALENDAR WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Calendar,1,1,1
43,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,FINDATES,NULL,NULL,fin_dates_id,0,0,NULL,NULL,SELECT * FROM dbo.FINDATES WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Financial Period,1,1,1
44,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,PCATTYPE,NULL,NULL,proj_catg_type_id,0,0,NULL,NULL,SELECT * FROM dbo.PCATTYPE WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Project Code Types,1,1,1
45,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,PCATVAL,NULL,NULL,proj_catg_id,0,0,NULL,NULL,SELECT * FROM dbo.PCATVAL WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Project Codes,1,1,1
46,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,PROJECT,NULL,NULL,proj_id,0,0,NULL,proj_url,SELECT * FROM dbo.PROJECT WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Projects,1,1,1
47,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,PROJPCAT,NULL,NULL,"proj_id, proj_catg_type_id",0,0,NULL,proj_id,SELECT * FROM dbo.PROJPCAT WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Project Code Assignment,1,1,1
48,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,PROJWBS,NULL,NULL,wbs_id,0,0,NULL,proj_id,SELECT * FROM dbo.PROJWBS WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Project Work Breakdown Structure (WBS),1,1,1
49,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,RSRC,NULL,NULL,rsrc_id,0,0,NULL,NULL,SELECT * FROM dbo.RSRC WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Resources,1,1,1
50,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,Task,NULL,NULL,task_id,0,1,etl_raw_date,proj_id,"WITH cte_baseline_proj AS
(
	SELECT proj_id, proj_url, sum_base_proj_id 
	FROM dbo.project 
	WHERE proj_url IS NOT NULL AND sum_base_proj_id IS NOT NULL 
)
--get actual task records:
SELECT t.* FROM dbo.task t   INNER JOIN dbo.project p on ltrim(rtrim(p.proj_id)) = ltrim(rtrim(t.proj_id)) and p.proj_url is not NULL  
UNION
--get all project baseline records:
SELECT t2.*
FROM dbo.task t2   INNER JOIN cte_baseline_proj bp ON t2.proj_id = bp.sum_base_proj_id",2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Tasks,1,1,1
53,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,TASKSUM,NULL,NULL,task_sum_id,0,0,NULL,NULL,SELECT * FROM dbo.TASKSUM WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Summary amounts by WBS,1,1,1
204,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0111,"WWMLNM, WWALPH, WWDC, WWGNNM, WWSRNM, WWMLN1, WWALP1, WWNICK, WWDDATE, WWDMON, WWDYR",NULL,"WWAN8, WWIDLN",0,0,NULL,NULL,SELECT * FROM PRODDTA.F0111 WITH (NOLOCK),2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Secondary master files,1,1,1
21,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Employees,NULL,NULL,EmployeeId,0,0,NULL,NULL,SELECT * FROM dbo.EMPLOYEES WITH (NOLOCK),2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,Employee List,1,1,1
395,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F1307,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM PRODDTA.F1307 WITH (NOLOCK),2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Status History File (Work Orders/Equipment),1,1,1
51,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,TASKACTV,NULL,NULL,"task_id, actv_code_type_id",0,1,etl_raw_date,proj_id,"SELECT t.* FROM dbo.taskactv t 
INNER JOIN dbo.project p on ltrim(rtrim(p.proj_id)) = ltrim(rtrim(t.proj_id)) and p.proj_url is not null",2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Activity Code Assignment,1,1,1
52,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,TASKPRED,NULL,NULL,task_pred_id,0,0,NULL,proj_id,"SELECT t.* FROM dbo.taskpred t 
INNER JOIN dbo.project p on ltrim(rtrim(p.proj_id)) = ltrim(rtrim(t.proj_id)) and p.proj_url is not null",2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Relationships (Task Predecessors),1,1,1
20,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Costs,NULL,NULL,CostId,0,0,NULL,NULL,"SELECT * FROM dbo.Costs WHERE MprId IN (SELECT MprId FROM dbo.Mprs WHERE MonthEnding = EOMONTH(DATEADD(MONTH, -1, GETDATE())))",2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,"Project budget, projected costs, over/under from prior month",1,1,1
57,heavyjob,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQLENT16,HeavyJob,NULL,NULL,NULL,NULL,NULL,NULL,sec-heavyjob-connection-string,dbo,COSTLEDG,NULL,NULL,"COMPANYID, JOBCODE, CODE, DATE, FOREMAN, REVISION, STAMP",0,0,NULL,NULL,SELECT * FROM dbo.COSTLEDG WITH (NOLOCK),2026-07-22 10:45:29.000,NULL,2026-07-22 05:45:29.000,Cost Ledger - Actual Equipment and Labor Hours,1,1,1
58,heavyjob,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQLENT16,HeavyJob,NULL,NULL,NULL,NULL,NULL,NULL,sec-heavyjob-connection-string,dbo,COSTCODE,NULL,NULL,"COMPANYID, JOBCODE, CODE",0,0,NULL,NULL,SELECT * FROM dbo.COSTCODE WITH (NOLOCK),2026-07-22 10:45:29.000,NULL,2026-07-22 05:45:29.000,Project financial data at Cost Code level,1,1,1
22,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,LU_Status,NULL,NULL,StatusId,0,0,NULL,NULL,SELECT * FROM dbo.LU_Status,2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,MPR Status,1,1,1
23,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Margins,NULL,NULL,MarginId,0,0,NULL,NULL,"SELECT * FROM dbo.Margins WHERE MprId IN (SELECT MprId FROM dbo.Mprs WHERE MonthEnding = EOMONTH(DATEADD(MONTH, -1, GETDATE()))) ",2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,"Project budgeted margins,  projected final margins, over/under from prior month",1,1,1
25,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,PCCOs,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,Prime Contract Change Order,1,1,1
26,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Projects,NULL,NULL,ProjectId,0,0,NULL,NULL,SELECT * FROM dbo.Projects,2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,Project List,1,1,1
27,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Reconciles,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,Adjustments to costs to match contracted amount.,1,1,1
28,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Reviewers,NULL,NULL,ReviewerId,0,0,NULL,NULL,"SELECT * FROM dbo.Reviewers WHERE MprId IN (SELECT MprId FROM dbo.Mprs WHERE MonthEnding = EOMONTH(DATEADD(MONTH, -1, GETDATE())))",2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,MPR Reviewer,1,1,1
29,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,UPQAs,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,Unit Price Bid Item Quantity Adjustments due to Projected Underruns or Overruns,1,1,1
30,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_General,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_General,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in flat format (General costs),1,1,1
31,destimator,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL22ENT01\OPS,DW_Source_DEstimator,NULL,NULL,NULL,NULL,NULL,NULL,sec-destimator-dw-connection-string,dbo,EstimateDataDetails_HMF,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM dbo.dw_EstimateDataDetails_HMF,2026-07-21 22:30:45.000,NULL,2026-07-22 05:30:45.000,Detailed costs for Archive estimate version in flat format (HMF costs),1,1,1
79,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F5789006,NULL,NULL,NULL,0,0,NULL,NULL,SELECT * FROM PRODDTA.F5789006 WITH (NOLOCK),2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Custom table where EQLOC=Project Number,1,1,1
81,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0413,NULL,NULL,RMPYID,0,0,NULL,NULL,NULL,2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Accounts Payable Matching Document,1,1,1
396,ineight,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sec-ineight-db-connection-string,Explore,vwControlChangeOrderPayItem,NULL,NULL,ChangeOrderPayItemId,0,0,NULL,NULL,NULL,2026-07-22 11:00:31.000,NULL,2026-07-22 06:00:31.000,NULL,1,1,1
488,ineight,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sec-ineight-db-connection-string,SelfService,vwContractContractCustomField,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-22 11:00:31.000,NULL,2026-07-22 06:00:31.000,NULL,1,1,1
491,security,Sharepoint List,Service Principal,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://sundtconstruction.sharepoint.com/sites/DatawarehouseFiles/,NULL,NULL,sec-sharepoint-datawarehouse-files-svp-secret,NULL,Job_Roles_GA,NULL,NULL,NULL,0,0,NULL,NULL,NULL,2026-07-21 22:30:35.000,NULL,2026-07-22 05:30:35.000,Job Roles for GA,1,1,1
54,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,tbl_Sundt_API,NULL,NULL,"ProjectNumber, ProjectObjectId, TaskId, TaskObjectId",0,1,etl_raw_date,ProjectNumber,SELECT * FROM dbo.tbl_Sundt_API WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,"Actual, baseline budgeted labor units, duration and percent complete metrics at the task level",1,1,1
55,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,tbl_Sundt_API_Weekly,NULL,NULL,"ProjectNumber, ProjectObjectId, TaskId, TaskObjectId, WeekDate",0,1,etl_raw_date,ProjectNumber,SELECT * FROM dbo.tbl_Sundt_API_Weekly WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,"Actual, planned, baseline and at-completion labor units at task level by week date",1,1,1
56,p6,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQL19ENT02,SundtSMS,NULL,NULL,NULL,NULL,NULL,NULL,sec-p6-connection-string,dbo,WBSBUDG,NULL,NULL,wbs_budg_id,0,0,NULL,proj_id,SELECT * FROM dbo.WBSBUDG WITH (NOLOCK),2026-07-21 22:30:44.000,NULL,2026-07-22 05:30:44.000,Work Breakdown Structure Budget,1,1,1
59,heavyjob,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEMSQLENT16,HeavyJob,NULL,NULL,NULL,NULL,NULL,NULL,sec-heavyjob-connection-string,dbo,COSCODNT,NULL,NULL,"COMPANYID, JOBCODE, DATE, FOREMAN, CCODE, TCSLOT, REVNUM",0,0,NULL,NULL,"SELECT * FROM dbo.COSCODNT WITH (NOLOCK) ",2026-07-22 10:45:29.000,NULL,2026-07-22 05:45:29.000,Cost Ledger - Notes,1,1,1
24,mpr,Azure SQL Database,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,sdt-sql-customapps-prod-01.database.windows.net,MprApp,SQLUser_MprApp_dbreader,NULL,NULL,NULL,NULL,NULL,sec-mpr-reader-password,dbo,Mprs,NULL,NULL,"ProjectId,MonthEnding",0,0,NULL,NULL,"SELECT * FROM dbo.Mprs WHERE MonthEnding = EOMONTH(DATEADD(MONTH, -1, GETDATE()))",2026-07-22 05:30:34.000,NULL,2026-07-22 05:30:34.000,"Monthly Progress Report - comprehensive financial status of a project ",1,1,1
60,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODCTL,F0005,NULL,NULL,"DRSY, DRRT, DRKY",0,0,NULL,NULL,NULL,2026-07-21 22:30:49.000,DRUPMJ,2026-07-22 05:30:49.000,A control table showing user-defined codes,1,1,1
61,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0006,NULL,NULL,MCMCU,1,0,NULL,MCMCU,SELECT * FROM PRODDTA.F0006 WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(MCUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,MCUPMJ,2026-07-22 05:30:49.000,"project numbers, cost centers, org structure",1,1,1
62,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F00092,NULL,NULL,"T3SDB, T3TYDT, T3SBN1, T3SBN2, T3SBA2, T3SBA1, T3MCU, T3KCO",0,0,NULL,T3MCU,SELECT * FROM PRODDTA.F00092 WITH (NOLOCK),2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Inventory - Supplemental Data,1,1,1
63,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0010,NULL,NULL,CCCO,1,0,NULL,NULL,SELECT * FROM PRODDTA.F0010 WITH (NOLOCK) WHERE fn.dbo.XJDETOMDY(CCUPMJ) > GETDATE()-7,2026-07-21 22:30:49.000,CCUMPJ,2026-07-22 05:30:49.000,"Fiscal years, periods, current period, etc.",1,1,1
64,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0101,"ABALPH, ABDC, ABTAX, ABTX2",NULL,NULL,0,0,NULL,ABMCU,"SELECT * FROM PRODDTA.F0101 WHERE ABAT1 NOT IN ('XE','E','A','XA')",2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,"Address book for all subcontractors, owners, vendors, employees, job sites",1,1,1
65,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0115,"WPPH1, WPAR1",NULL,"WPAN8, WPIDLN, WPCNLN, WPRCK7",0,0,NULL,NULL,SELECT * FROM PRODDTA.F0115,2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,"Address book - phone numbers for all subcontractors, owners, vendors, employees, job sites",1,1,1
66,e1,SQL Server,SQL Authentication,Pacific Standard Time,daily,NULL,NULL,NULL,NULL,NULL,TEME1SQLTST,JDE_CRP,NULL,NULL,NULL,NULL,NULL,NULL,sec-e1-connection-string,PRODDTA,F0116,"ALADD1, ALADD2, ALADD3",NULL,"ALAN8, ALEFTB",0,0,NULL,NULL,SELECT * FROM PRODDTA.F0116,2026-07-21 22:30:49.000,NULL,2026-07-22 05:30:49.000,Address Book Master effective dated - stores actual address of record in Address Book Master over time,1,1,1
